Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1
79.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,0,,,,,45.7,,,25.75,0.15,Display - IAS (1),0,45,E004 46.26,,
79.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
79.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.5,20.5,2.88,,0,False (0),False (0),False (0),False (0),0.4,0,,305,0,,,,,45.6,,,25.25,0.15,Display - IAS (1),0,45,,,
80.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0,52.309841,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,189,,,,,45.6,,,25.5,0.15,Display - IAS (1),0,45,,,
81.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.5,52.309841,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.25,,20.5,3.63,,,False (0),False (0),False (0),False (0),0.4,0,0,305,552,,,,,45.6,,,25,0.15,Display - IAS (1),0,45,,N52 18.48,
82.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
82.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,356,,,,,45.5,,140,24,0.15,Display - IAS (1),0,45,E004 46.26,,
83.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
83.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.5,20.5,5.25,,0,False (0),False (0),False (0),False (0),0.4,0,,305,298,,,,,45.5,,,23.5,0.15,Display - IAS (1),0,45,,,
84.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0,52.309841,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,283,,,,,45.5,,,23,0.15,Display - IAS (1),0,45,,,
85.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.5,52.309841,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.13,,20.5,7,,,False (0),False (0),False (0),False (0),0.4,0,0,305,283,,,,,45.4,,,22.75,0.15,Display - IAS (1),0,45,,N52 18.48,
86.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
86.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,283,,,,,45.4,,,22.75,0.15,Display - IAS (1),0,45,E004 46.26,,
87.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
87.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.5,20.38,8.75,,0,False (0),False (0),False (0),False (0),0.4,0,,305,290,,,,,45.4,,,22.5,0.15,Display - IAS (1),0,45,,,
88.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.5,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.75,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,52.309841,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,298,,,,,45.4,,,22.5,0.15,Display - IAS (1),0,45,,,
89.25,52.309841,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.5,52.309841,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.75,52.309837,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0,52.309834,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.13,,20.38,10.63,,,False (0),False (0),False (0),False (0),0.4,0,0,305,312,,,,,45.4,,,22.25,0.15,Display - IAS (1),0,45,,N52 18.48,
90.25,52.309826,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.5,52.309818,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
90.75,52.309807,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0,52.309799,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,319,,,,,45.4,,,22.25,0.15,Display - IAS (1),0,45,E004 46.26,,
91.25,52.309788,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.5,52.309776,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
91.75,52.309765,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.0,52.309753,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.4,20.38,12.63,,0,False (0),False (0),False (0),False (0),0.4,0,,305,334,,,,,45.4,,,22.25,0.15,Display - IAS (1),0,45,,,
92.25,52.309742,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.5,52.309734,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92.75,52.309723,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.0,52.309711,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,348,,,,,45.4,,,22.25,0.15,Display - IAS (1),0,45,,,
93.25,52.3097,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.5,52.309689,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.75,52.309681,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,52.309677,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.13,,20.13,14.63,,,False (0),False (0),False (0),False (0),0.4,0,0,305,363,,,,,45.4,,,22.25,0.15,Display - IAS (1),0,45,,N52 18.47,
94.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
94.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,298,370,,3729.0,,,45.4,,,22,0.15,Display - IAS (1),0,45,E004 46.26,,
95.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
95.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.1,20.25,16.75,,0,False (0),False (0),False (0),False (0),0.4,0,,305,385,,,,,45.4,,,22,0.15,Display - IAS (1),0,45,,,
96.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,392,,,,,45.4,,,22,0.15,Display - IAS (1),0,45,,,
97.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,60.13,,20.38,18.75,,,False (0),False (0),False (0),False (0),0.4,0,0,305,406,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,N52 18.47,
98.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
98.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,406,3760.0,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,E004 46.26,,
99.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
99.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.6,20.63,20.63,,0,False (0),False (0),False (0),False (0),0.4,0,,305,421,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
100.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,305,406,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
101.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,20.5,21.25,,,False (0),False (0),False (0),False (0),0.4,0,0,305,312,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,N52 18.47,
102.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
102.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,305,305,,,0.0,,45.3,,,21.5,0.15,Display - IAS (1),0,45,E004 46.26,,
103.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
103.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.4,20.38,21,,0,False (0),False (0),False (0),False (0),-88.3,0,,305,312,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,,,
104.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,312,312,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
105.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,20.38,20.88,,,False (0),False (0),False (0),False (0),0.4,0,0,312,319,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,,N52 18.47,
106.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
106.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,312,312,,,,0.0,45.3,,,21.5,0.15,Display - IAS (1),0,45,E004 46.26,,
107.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
107.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20.3,20.25,20.88,,0,False (0),False (0),False (0),False (0),0.4,0,,312,319,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,,,
108.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,312,319,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
109.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,20,21,,,False (0),False (0),False (0),False (0),0.4,0,0,319,319,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,N52 18.47,
110.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
110.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,327,319,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,E004 46.26,,
111.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
111.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,20,20,20.75,,0,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
112.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,,,
113.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,19.88,20.5,,,False (0),False (0),False (0),False (0),0.4,0,0,327,327,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,,N52 18.47,
114.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
114.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,E004 46.26,,
115.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
115.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,19.8,19.75,20.38,,0,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
116.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.5,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.0,52.309669,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
117.25,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.5,52.309669,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.75,52.309669,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0,52.309677,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,19.88,20.25,,,False (0),False (0),False (0),False (0),0.4,0,0,334,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,N52 18.47,
118.25,52.309681,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.5,52.309689,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
118.75,52.3097,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0,52.309711,4.774339,-1.2,-4.0,36.9,65282.0,,D 0.9,,,,,,,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.3,,,21.5,0.15,Display - IAS (1),0,45,E004 46.26,,
119.25,52.309723,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.5,52.309734,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
119.75,52.309742,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0,52.309753,4.774339,-1.2,-4.0,36.9,,,D 0.9,,19.9,19.88,20.13,,0,False (0),False (0),False (0),False (0),0.4,0,,334,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
120.25,52.309765,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.5,52.309776,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.75,52.309788,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.0,52.309799,4.774339,-1.2,-4.0,36.9,,0,D 0.9,,,,,0,,False (0),False (0),False (0),False (0),0.4,0,,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,,
121.25,52.309807,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.5,52.309818,4.774339,-1.2,-4.0,36.9,,100,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121.75,52.309826,4.774339,-1.2,-4.0,36.9,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0,52.309834,4.774339,-1.2,-4.0,36.9,,,D 0.9,60,,19.88,19.88,,,False (0),False (0),False (0),False (0),0.4,0,0,327,327,,,,,45.4,,,21.75,0.15,Display - IAS (1),0,45,,N52 18.48,
